"","X","jj","date","tmp","rain","humidity","insolation","market","volume","trade_price","year","month","area","output10a","output","total_indices","indices","X5humidity","X10humidity","y"
"986",1087,105,2020-01-06,6.1,0.1,50.8,2.57,1,20,16.87,2020,1,5253,3154,165702,100.09,90.35,80,4,843.375
"987",1088,105,2020-01-06,6.1,0.1,50.8,2.57,1,3.12,3.5,2020,1,5253,3154,165702,100.09,90.35,80,4,1123.07692307692
"988",1089,105,2020-01-06,6.1,0.1,50.8,2.57,1,4.2,2.67,2020,1,5253,3154,165702,100.09,90.35,80,4,634.52380952381
"989",1090,105,2020-01-07,6.5,50,94.6,1.11,1,19.98,16.43,2020,1,5253,3154,165702,100.09,90.35,94,24,822.422422422422
"990",1091,105,2020-01-07,6.5,50,94.6,1.11,1,11.2,5.16,2020,1,5253,3154,165702,100.09,90.35,94,24,460.714285714286
"991",1092,105,2020-01-07,6.5,50,94.6,1.11,1,2.08,1.26,2020,1,5253,3154,165702,100.09,90.35,94,24,607.692307692308
"992",1093,105,2020-01-07,6.5,50,94.6,1.11,1,1.56,0.91,2020,1,5253,3154,165702,100.09,90.35,94,24,580.769230769231
"993",1094,105,2020-01-08,7.1,9.1,76,3.7,1,27.12,21.34,2020,1,5253,3154,165702,100.09,90.35,95,25,786.965339233038
"994",1095,105,2020-01-08,7.1,9.1,76,3.7,1,10,3.99,2020,1,5253,3154,165702,100.09,90.35,95,25,399
"995",1096,105,2020-01-08,7.1,9.1,76,3.7,1,0.9,0.32,2020,1,5253,3154,165702,100.09,90.35,95,25,353.333333333333
"996",1097,105,2020-01-09,3.9,0,50.6,10.59,1,24.12,18.43,2020,1,5253,3154,165702,100.09,90.35,77,21,764.013266998342
"997",1098,105,2020-01-09,3.9,0,50.6,10.59,1,3.92,2.31,2020,1,5253,3154,165702,100.09,90.35,77,21,588.392857142857
"998",1099,105,2020-01-10,5,0,44,10.52,1,39.9,24.75,2020,1,5253,3154,165702,100.09,90.35,83,15,620.401002506266
"999",1100,105,2020-01-10,5,0,44,10.52,1,4.48,1.48,2020,1,5253,3154,165702,100.09,90.35,83,15,331.473214285714
"1000",1101,105,2020-01-10,5,0,44,10.52,1,3.12,1.36,2020,1,5253,3154,165702,100.09,90.35,83,15,435.4167
"1001",1102,105,2020-01-11,4.2,0,42.6,10.87,1,14.64,5.91,2020,1,5253,3154,165702,100.09,90.35,80,12,403.5519
"1002",1103,105,2020-01-11,4.2,0,42.6,10.87,1,10.88,2.54,2020,1,5253,3154,165702,100.09,90.35,80,12,233.0882
"1003",1105,105,2020-01-13,1.3,0,37.4,11.5,1,7,3.82,2020,1,5253,3154,165702,100.09,90.35,64,9,545.7143
"1004",1106,105,2020-01-13,1.3,0,37.4,11.5,1,5.76,3.82,2020,1,5253,3154,165702,100.09,90.35,64,9,662.5
"1005",1107,105,2020-01-13,1.3,0,37.4,11.5,1,7.26,3.34,2020,1,5253,3154,165702,100.09,90.35,64,9,459.573
"1006",1108,105,2020-01-14,1.2,0,35,11.19,1,27.6,12.77,2020,1,5253,3154,165702,100.09,90.35,59,5,462.6993
"1007",1109,105,2020-01-14,1.2,0,35,11.19,1,9,6.19,2020,1,5253,3154,165702,100.09,90.35,59,5,687.5
"1008",1110,105,2020-01-14,1.2,0,35,11.19,1,3.08,1.28,2020,1,5253,3154,165702,100.09,90.35,59,5,416.8831
"1009",1111,105,2020-01-15,1.9,0,33.3,11.83,1,16,10.28,2020,1,5253,3154,165702,100.09,90.35,63,4,642.3438
"1010",1112,105,2020-01-15,1.9,0,33.3,11.83,1,0.58,0.15,2020,1,5253,3154,165702,100.09,90.35,63,4,262.069
"1011",1113,105,2020-01-16,2,0,36.1,10.92,1,17,11.44,2020,1,5253,3154,165702,100.09,90.35,66,4,672.7353
"1012",1114,105,2020-01-16,2,0,36.1,10.92,1,4.76,3.07,2020,1,5253,3154,165702,100.09,90.35,66,4,644.3277
"1013",1115,105,2020-01-16,2,0,36.1,10.92,1,3,2.15,2020,1,5253,3154,165702,100.09,90.35,66,4,716.6667
"1014",1116,105,2020-01-17,3,2.9,64.5,3.03,1,42.56,28.19,2020,1,5253,3154,165702,100.09,90.35,76,3,662.265
"1015",1117,105,2020-01-18,3.9,3.7,75.5,7.44,1,8,4.85,2020,1,5253,3154,165702,100.09,90.35,68,4,606.25
